repo,type,number,title,labels,created_at,url,body
berntpopp/phentrieve,issues,75,docs: Modernize documentation to reflect current architecture,[],2025-11-19T06:43:59Z,https://github.com/berntpopp/phentrieve/pull/75,"## Summary

Comprehensive documentation update to align with modern toolchain (uv, SQLite, Typer, Docker security) and provide both beginner-friendly introductions and advanced technical details.

This PR modernizes all user-facing documentation to accurately reflect the production codebase as of 2025-01-19.

## Updated Files (7 files)

### 📚 Getting Started (Phase 1)

#### `docs/getting-started/installation.md`
- ✅ Updated for uv package manager (10-100x faster than pip)
- ✅ Docker production d"
berntpopp/phentrieve,issues,74,Refactor HPO data storage from files to SQLite database,[],2025-11-19T06:10:27Z,https://github.com/berntpopp/phentrieve/pull/74,"## Summary

Replaces file-based HPO data storage (17,000+ JSON files + pickle files) with a single SQLite database, delivering significant performance and security improvements.

### Key Changes

**Database Implementation**
- ✅ New `HPODatabase` helper class with comprehensive API
- ✅ 30 unit tests with 98% coverage
- ✅ SQLite3 with WAL mode, WITHOUT ROWID tables, optimized indexes
- ✅ Stores 19,534 HPO terms with full metadata (labels, definitions, synonyms, comments)
- ✅ Stores graph metadata "
berntpopp/phentrieve,issues,44,chore(deps)(deps): bump the actions-updates group with 2 updates,[],2025-11-16T16:56:05Z,https://github.com/berntpopp/phentrieve/pull/44,"Bumps the actions-updates group with 2 updates: [hadolint/hadolint-action](https://github.com/hadolint/hadolint-action) and [aquasecurity/trivy-action](https://github.com/aquasecurity/trivy-action).

Updates `hadolint/hadolint-action` from 3.1.0 to 3.3.0
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/hadolint/hadolint-action/releases"">hadolint/hadolint-action's releases</a>.</em></p>
<blockquote>
<h2>v3.3.0</h2>
<h1><a href=""https://github.com/hadolint"
berntpopp/phentrieve,issues,5,refactor: Implement MaxOntSim@K Metric for Benchmark Evaluation,"['bug', 'enhancement']",2025-05-08T05:51:27Z,https://github.com/berntpopp/phentrieve/issues/5,"**Description:**
The current Ontology Similarity metric (`OntSim@K`) calculates the *average* of the maximum similarities found for each expected term within the top K results. This doesn't align with the user requirement to capture the single *best* semantic match achieved between *any* expected term and *any* top K retrieved term, similar to how Hit Rate captures the best exact match.

This issue tracks the implementation of a new metric, ""Maximum Ontology Similarity @ K"" (`MaxOntSim@K`), whic"
bhupencoD3/DiagnoAI,issues,27,Medical Retriever: Intent-Aware Document Retrieva,[],2025-10-12T12:08:09Z,https://github.com/bhupencoD3/DiagnoAI/pull/27,"## Summary
Implement intelligent medical document retriever with query intent analysis and relevance filtering.

## Features
- **Intent Analysis**: Pattern-based detection of symptom, treatment, cause, diagnosis, prevention, and drug queries
- **Relevance Filtering**: Strict relevance checking with medical condition matching
- **Source-Aware Boosting**: Priority weighting for different medical data sources
- **Query Complexity Assessment**: Dynamic result count based on query complexity
"
bhupencoD3/DiagnoAI,issues,24,Vector Store: Automated Setup and Testing Script,[],2025-10-12T08:09:36Z,https://github.com/bhupencoD3/DiagnoAI/pull/24,"## Summary
Add automated vector store setup script with data loading and retrieval testing.

## Features
- **Automated Setup**: One-command vector store initialization with medical data
- **Configuration Validation**: Pre-flight checks for settings and dependencies
- **Data Loading**: Bulk ingestion of medical chunks with progress tracking
- **Retrieval Testing**: Automated test queries to validate search functionality
- **Comprehensive Logging**: Detailed progress and error reporting
"
bhupencoD3/DiagnoAI,issues,7,XML Data Extraction,[],2025-10-06T17:42:26Z,https://github.com/bhupencoD3/DiagnoAI/pull/7,"Builds robust XML parser for MedlinePlus dataset:
- Handles large XML files (355k+ lines) without OOM
- Extracts structured medical data (content, synonyms, MeSH)
- Memory-efficient batch processing
- Comprehensive error handling and recovery"
bhupencoD3/DiagnoAI,issues,1,Medical Dataset Foundation,[],2025-10-04T13:42:37Z,https://github.com/bhupencoD3/DiagnoAI/pull/1,"Adds the core medical knowledge base from MedlinePlus containing:
- 1,017 English health topics covering diseases, symptoms, treatments
- 923 processed chunks optimized for RAG retrieval
- Quality metrics showing 95% good+excellent content quality
- Raw XML source files for reproducibility"
biocontext-ai/knowledgebase-mcp,issues,2,Add MseeP.ai badge,[],2025-09-13T07:04:02Z,https://github.com/biocontext-ai/knowledgebase-mcp/pull/2,"Hi there,

This pull request shares a security update on knowledgebase-mcp.

We also have an entry for knowledgebase-mcp in our directory, MseeP.ai, where we provide regular security and trust updates on your app.

We invite you to add our badge for your MCP server to your README to help your users learn from a third party that provides ongoing validation of knowledgebase-mcp.

You can easily take control over your listing for free: visit it at https://mseep.ai/app/biocontext-ai-knowledgebase-mc"
biocontext-ai/mcp-server-cookiecutter,issues,4,Wrong placeholder in conf.py for docs,['bug'],2025-10-26T21:05:41Z,https://github.com/biocontext-ai/mcp-server-cookiecutter/issues/4,"With the project `skill-to-mcp` with the Python package named `skill_to_mcp` (with underscores, hitting enter on the setup assistant), the docs don't build by default and I had to change the name in the conf.py file. Also caused some other problem I forgot, but best to check whether any hyphen to underscore conversion or a reference to the wrong variable are behind this."
fleXRPL/healthweave,issues,58,fix(security): bump next from 16.1.1 to 16.1.5 in /frontend,"['security', 'frontend', 'dependencies']",2026-01-27T22:30:34Z,https://github.com/fleXRPL/healthweave/pull/58,"Bumps [next](https://github.com/vercel/next.js) from 16.1.1 to 16.1.5.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/vercel/next.js/releases"">next's releases</a>.</em></p>
<blockquote>
<h2>v16.1.5</h2>
<p>Please refer the following changelogs for more information about this security release:</p>
<p><a href=""https://vercel.com/changelog/summaries-of-cve-2025-59471-and-cve-2025-59472"">https://vercel.com/changelog/summaries-of-cve-2025-59471-and-cve-2025"
fleXRPL/healthweave,issues,55,chore(deps): remove unused joi dependency,['code-quality'],2026-01-26T16:05:56Z,https://github.com/fleXRPL/healthweave/pull/55,"Remove joi package (v17.13.3) as it is not used anywhere in the codebase.

- Removed from package.json dependencies
- Updated package-lock.json via npm uninstall
- No code changes required (package was never imported)

Rationale:

- Reduces bundle size and dependency tree complexity
- Eliminates unnecessary security surface area
- Follows ""don't install what you don't use"" principle

Related: #39 , #54 "
fleXRPL/healthweave,issues,53,fix(security): bump qs and body-parser in /backend,"['security', 'backend', 'dependencies']",2026-01-18T17:27:30Z,https://github.com/fleXRPL/healthweave/pull/53,"Bumps [qs](https://github.com/ljharb/qs) and [body-parser](https://github.com/expressjs/body-parser). These dependencies needed to be updated together.
Updates `qs` from 6.13.0 to 6.14.1
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/ljharb/qs/blob/main/CHANGELOG.md"">qs's changelog</a>.</em></p>
<blockquote>
<h2><strong>6.14.1</strong></h2>
<ul>
<li>[Fix] ensure arrayLength applies to <code>[]</code> notation as well</li>
<li>[Fix] <code>parse</code>: when"
fleXRPL/healthweave,issues,51,Feature/types node 25 upgrade,"['security', 'frontend', 'backend']",2025-12-31T03:42:02Z,https://github.com/fleXRPL/healthweave/pull/51,"## Summary

Upgrades `@types/node` from 22.19.0 to 25.0.3 for both backend and frontend, with fixes for stricter TypeScript checking introduced in the new version.

## Changes

### Package Upgrades
| Package | Location | From | To |
|---------|----------|------|-----|
| @types/node | backend | 22.19.0 | 25.0.3 |
| @types/node | frontend | 22.19.0 | 25.0.3 |

### TypeScript Fixes (Stricter Checking in v25)

#### Unused Parameters (TS6133)
Prefixed with underscore to indicate intent"
fleXRPL/healthweave,issues,50,fix(security): bump qs and express in /backend,"['security', 'backend', 'dependencies']",2025-12-31T03:20:40Z,https://github.com/fleXRPL/healthweave/pull/50,"Bumps [qs](https://github.com/ljharb/qs) to 6.14.1 and updates ancestor dependency [express](https://github.com/expressjs/express). These dependencies need to be updated together.

Updates `qs` from 6.13.0 to 6.14.1
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/ljharb/qs/blob/main/CHANGELOG.md"">qs's changelog</a>.</em></p>
<blockquote>
<h2><strong>6.14.1</strong></h2>
<ul>
<li>[Fix] ensure arrayLength applies to <code>[]</code> notation as well</li>
<li>["
fleXRPL/healthweave,issues,49,fix(security): bump js-yaml from 3.14.1 to 3.14.2 in /backend,"['security', 'backend', 'dependencies']",2025-12-31T03:20:33Z,https://github.com/fleXRPL/healthweave/pull/49,"Bumps [js-yaml](https://github.com/nodeca/js-yaml) from 3.14.1 to 3.14.2.
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/nodeca/js-yaml/blob/master/CHANGELOG.md"">js-yaml's changelog</a>.</em></p>
<blockquote>
<h2>[3.14.2] - 2025-11-15</h2>
<h3>Security</h3>
<ul>
<li>Backported v4.1.1 fix to v3</li>
</ul>
<h2>[4.1.1] - 2025-11-12</h2>
<h3>Security</h3>
<ul>
<li>Fix prototype pollution issue in yaml merge (&lt;&lt;) operator.</li>
</ul>
<h2>[4.1.0] - 2021-04"
fleXRPL/healthweave,issues,47,chore: configure Dependabot for security-only updates,['security'],2025-12-31T02:26:26Z,https://github.com/fleXRPL/healthweave/pull/47,"- Set open-pull-requests-limit: 0 to disable version update PRs
- Security vulnerability PRs still come through automatically
- Changed schedule from weekly to monthly
- Updated labels to include 'security'
- Changed commit prefix to fix(security)

This reduces PR noise while maintaining security coverage."
fleXRPL/healthweave,issues,37,chore(deps): bump js-yaml from 4.1.0 to 4.1.1 in /frontend,"['frontend', 'dependencies']",2025-12-24T02:02:49Z,https://github.com/fleXRPL/healthweave/pull/37,"Bumps [js-yaml](https://github.com/nodeca/js-yaml) from 4.1.0 to 4.1.1.
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/nodeca/js-yaml/blob/master/CHANGELOG.md"">js-yaml's changelog</a>.</em></p>
<blockquote>
<h2>[4.1.1] - 2025-11-12</h2>
<h3>Security</h3>
<ul>
<li>Fix prototype pollution issue in yaml merge (&lt;&lt;) operator.</li>
</ul>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/nodeca/js-yaml/commit"
fleXRPL/healthweave,issues,35,Dependabot Dependency Updates - December 2025,"['security', 'dependencies']",2025-12-24T01:26:36Z,https://github.com/fleXRPL/healthweave/issues/35,"## Summary

Tracking issue for all Dependabot dependency updates. PRs are categorized by risk level and should be merged in phases.

## Phase 1 - Safe to Merge ✅

Low risk patch/minor updates that can be merged immediately:

| PR | Package | Change | Status |
|----|---------|--------|--------|
| #34 | winston | 3.18.3 → 3.19.0 | 🟢 Safe |
| #32 | @anthropic-ai/sdk | 0.68.0 → 0.71.2 | 🟢 Safe |
| #28 | pdfjs-dist | 5.4.394 → 5.4.449 | 🟢 Safe |
| #26 | prettier | 3.6.2 → 3.7.4 | 🟢 Safe |
| #25 | esl"
fleXRPL/healthweave,issues,31,chore(deps): bump multer and @types/multer in /backend,['backend'],2025-12-23T01:17:10Z,https://github.com/fleXRPL/healthweave/pull/31,"Bumps [multer](https://github.com/expressjs/multer) and [@types/multer](https://github.com/DefinitelyTyped/DefinitelyTyped/tree/HEAD/types/multer). These dependencies needed to be updated together.
Updates `multer` from 1.4.5-lts.2 to 2.0.2
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/expressjs/multer/releases"">multer's releases</a>.</em></p>
<blockquote>
<h2>v2.0.2</h2>
<h2>Important</h2>
<ul>
<li>Fix <a href=""https://www.cve.org/CVERecord?id=CVE-20"
fleXRPL/healthweave,issues,16,"Add CODEOWNERS, DEPENDABOT.yml, DEPENDABOT.md, and SECURITY.md","['documentation', 'enhancement']",2025-12-14T06:44:21Z,https://github.com/fleXRPL/healthweave/pull/16,"Add `CODEOWNERS`, `DEPENDABOT.yml`, `DEPENDABOT.md`, and `SECURITY.md` as specified in https://github.com/fleXRPL/healthweave/issues/14"
fleXRPL/healthweave,issues,14,🛡️ Repository Security Configuration,"['enhancement', 'P0', 'security', 'devops']",2025-12-10T04:41:21Z,https://github.com/fleXRPL/healthweave/issues/14,"## Summary
Configure GitHub repository security features including branch protections, Dependabot, secret scanning, and security policies to meet production-grade repository standards.

## Background
Per user requirements, the repository must include proper security configurations:
- Dependabot Security Scanning
- Branch protections for safe deployments
- SonarQube Cloud for code quality and vulnerability detection
- Security policies and responsible disclosure

## Acceptance Criteria
- [ ] Bran"
fleXRPL/healthweave,issues,8,☁️ Production Infrastructure (IaC),"['enhancement', 'P0', 'devops', 'infrastructure']",2025-12-09T19:02:21Z,https://github.com/fleXRPL/healthweave/issues/8,"## Summary
Create Infrastructure as Code (IaC) using Terraform or AWS CDK to provision and manage production AWS resources consistently and repeatably.

## Background
Currently only LocalStack exists for local development. Production deployment requires:
- Real AWS S3 bucket with encryption and versioning
- DynamoDB tables with proper capacity
- Bedrock access with BAA for HIPAA compliance
- VPC and security groups
- CloudFront CDN for frontend

## Acceptance Criteria
- [ ] Terraform/CDK scripts"
fleXRPL/healthweave,issues,7,🔒 Security Hardening,"['enhancement', 'P0', 'security', 'backend']",2025-12-09T19:01:53Z,https://github.com/fleXRPL/healthweave/issues/7,"## Summary
Harden the application security by removing development defaults, implementing proper secrets management, adding input validation, rate limiting, and request sanitization.

## Background
The current codebase contains **critical security vulnerabilities**:
- Hard-coded development secrets in `utils/config.ts`
- No input validation on API endpoints
- No rate limiting (vulnerable to DoS)
- No request sanitization

## Acceptance Criteria
- [ ] All hard-coded secrets removed from codebase
"
fleXRPL/healthweave,issues,6,🚀 CI/CD Pipeline Setup,"['enhancement', 'P0', 'devops']",2025-12-09T19:01:28Z,https://github.com/fleXRPL/healthweave/issues/6,"## Summary
Implement automated CI/CD pipelines using GitHub Actions for continuous integration, testing, code quality scanning, and deployment automation.

## Background
Currently there is **no automation**. Per user requirements, the project must include:
- GitHub Actions workflows
- SonarQube Cloud integration
- Dependabot security scanning

## Acceptance Criteria
- [ ] PR checks run automatically (lint, type-check, test)
- [ ] All tests must pass before merge
- [ ] SonarQube quality gate must"
fleXRPL/healthweave,issues,4,🔐 Authentication & Authorization Implementation,"['enhancement', 'P0', 'security', 'frontend', 'backend']",2025-12-09T18:59:39Z,https://github.com/fleXRPL/healthweave/issues/4,"## Summary
Implement a complete authentication and authorization system using AWS Cognito to replace the current hard-coded `test-user` placeholder throughout the application.

## Background
The current codebase has **no authentication**. All API endpoints use a hard-coded `test-user` string (see `backend/src/handlers/analysis.ts` line 41). This is a critical security gap that must be resolved before production deployment.

## Acceptance Criteria
- [ ] AWS Cognito User Pool is configured and dep"
fleXRPL/healthweave,issues,3,HealthWeave Production Readiness Assessment & Plan,['enhancement'],2025-12-09T18:12:10Z,https://github.com/fleXRPL/healthweave/issues/3,"## Summary

HealthWeave has a **solid MVP foundation** with working document upload, AI analysis (via AWS Bedrock/Ollama/Anthropic), report storage, and PDF generation. The architecture is well-designed for HIPAA compliance. However, **significant work remains** to meet production deployment standards, particularly around authentication, testing, CI/CD, and security hardening.

---

## Current State: What's Complete ✅

### Frontend (Next.js 15 + React 19 + TypeScript)
- ✅ File upload with drag-a"
kalviumcommunity/HealthGPT,issues,7,Implemented Structured output,"['Possible security concern', 'Review effort 2/5']",2025-08-12T19:03:58Z,https://github.com/kalviumcommunity/HealthGPT/pull/7,"### **PR Type**
Enhancement


___

### **Description**
- Implemented structured JSON output for medical report analysis

- Added comprehensive error handling and JSON parsing

- Updated UI to call new structured output function

- Added documentation for structured output implementation


___

### Diagram Walkthrough


```mermaid
flowchart LR
  A[""User Input""] --> B[""structuredOutputPrompting()""]
  B --> C[""Gemini API Call""]
  C --> D[""JSON Response Processing""]
  D --> E[""Structured Medical Dat"
kalviumcommunity/HealthGPT,issues,6,implemented dynamic prompting by creating an array,"['Possible security concern', 'Review effort 2/5']",2025-08-12T04:28:23Z,https://github.com/kalviumcommunity/HealthGPT/pull/6,"### **User description**
…vious prompts in it


___

### **PR Type**
Enhancement


___

### **Description**
- Implemented dynamic prompting with conversation history tracking

- Added new `dynamicPrompting()` function to maintain context

- Updated UI to use dynamic prompting instead of multi-shot

- Enhanced README with dynamic prompting documentation


___

### Diagram Walkthrough


```mermaid
flowchart LR
  A[""User Input""] --> B[""Dynamic Prompting Function""]
  B --> C[""Conversation History Ar"
kalviumcommunity/HealthGPT,issues,3,completed the multi shot prompting task,"['Review effort 4/5', 'Possible security concern']",2025-08-08T04:40:32Z,https://github.com/kalviumcommunity/HealthGPT/pull/3,"### **PR Type**
Enhancement


___

### **Description**
- Implemented multi-shot prompting for health-focused AI responses

- Refactored code structure by consolidating JavaScript files

- Updated documentation with multi-shot prompting explanation

- Enhanced AI behavior control with medical domain examples


___

### Diagram Walkthrough


```mermaid
flowchart LR
  A[""ZeroShot.js""] -- ""consolidated into"" --> B[""script.js""]
  B -- ""added"" --> C[""multiShotPrompting()""]
  C -- ""uses"" --> D[""Medical"
kalviumcommunity/HealthGPT,issues,2,completed zero shot prompting task,"['Review effort 4/5', 'Possible security concern']",2025-08-07T05:26:17Z,https://github.com/kalviumcommunity/HealthGPT/pull/2,"### **PR Type**
Enhancement


___

### **Description**
- Implement zero-shot prompting web application using Gemini AI

- Add HTML interface with input field and button

- Create JavaScript function for API integration

- Include environment configuration for API key


___

### Diagram Walkthrough


```mermaid
flowchart LR
  A[""User Input""] --> B[""HTML Interface""]
  B --> C[""JavaScript Function""]
  C --> D[""Gemini API Call""]
  D --> E[""Display Response""]
  F["".env Config""] --> C
```



<details>"
kalviumcommunity/HealthGPT,issues,1,added readme file,['Review effort 1/5'],2025-08-06T03:59:39Z,https://github.com/kalviumcommunity/HealthGPT/pull/1,"### **PR Type**
Documentation


___

### **Description**
- Added comprehensive README file for HealthGPT project

- Documented AI-powered medical assistant features and capabilities

- Included setup instructions and tech stack details

- Added security, privacy, and legal disclaimers


___

### Diagram Walkthrough


```mermaid
flowchart LR
  A[""New Project""] --> B[""README.md Created""]
  B --> C[""Features Documented""]
  B --> D[""Setup Instructions""]
  B --> E[""Tech Stack Listed""]
  B --> F[""Lega"
microsoft/BioGPT,issues,124,Bump tqdm from 4.64.1 to 4.66.3,['dependencies'],2024-05-03T21:00:31Z,https://github.com/microsoft/BioGPT/pull/124,"Bumps [tqdm](https://github.com/tqdm/tqdm) from 4.64.1 to 4.66.3.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/tqdm/tqdm/releases"">tqdm's releases</a>.</em></p>
<blockquote>
<h2>tqdm v4.66.3 stable</h2>
<ul>
<li><code>cli</code>: <code>eval</code> safety (fixes CVE-2024-34062, GHSA-g7vv-2v7x-gj9p)</li>
</ul>
<h2>tqdm v4.66.2 stable</h2>
<ul>
<li><code>pandas</code>: add <code>DataFrame.progress_map</code> (<a href=""https://redirect.github.com/tqdm/tq"
microsoft/BioGPT,issues,52,Bump protobuf from 3.20.1 to 3.20.2,['dependencies'],2023-02-13T09:05:00Z,https://github.com/microsoft/BioGPT/pull/52,"Bumps [protobuf](https://github.com/protocolbuffers/protobuf) from 3.20.1 to 3.20.2.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/protocolbuffers/protobuf/releases"">protobuf's releases</a>.</em></p>
<blockquote>
<h2>Protocol Buffers v3.20.2</h2>
<h1>C++</h1>
<ul>
<li>Reduce memory consumption of MessageSet parsing</li>
<li>This release addresses a <a href=""https://github.com/protocolbuffers/protobuf/security/advisories/GHSA-8gq9-2x98-w8hf"">Security A"
microsoft/healthcare-ai-model-evaluator,issues,42,build(deps): Bump filelock from 3.18.0 to 3.20.3 in /functions/requirements,"['dependencies', 'python']",2026-01-13T20:50:48Z,https://github.com/microsoft/healthcare-ai-model-evaluator/pull/42,"Bumps [filelock](https://github.com/tox-dev/py-filelock) from 3.18.0 to 3.20.3.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/tox-dev/py-filelock/releases"">filelock's releases</a>.</em></p>
<blockquote>
<h2>3.20.3</h2>
<!-- raw HTML omitted -->
<h2>What's Changed</h2>
<ul>
<li>Fix TOCTOU symlink vulnerability in SoftFileLock by <a href=""https://github.com/gaborbernat""><code>@​gaborbernat</code></a> in <a href=""https://redirect.github.com/tox-dev/filel"
microsoft/healthcare-ai-model-evaluator,issues,39,build(deps): Bump aiohttp from 3.11.15 to 3.13.3 in /functions/requirements,"['dependencies', 'python']",2026-01-06T00:07:22Z,https://github.com/microsoft/healthcare-ai-model-evaluator/pull/39,"

[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=aiohttp&package-manager=pip&previous-version=3.11.15&new-version=3.13.3)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # "
microsoft/healthcare-ai-model-evaluator,issues,38,build(deps): Bump marshmallow from 3.26.1 to 3.26.2 in /functions/requirements,"['dependencies', 'python']",2025-12-22T21:11:01Z,https://github.com/microsoft/healthcare-ai-model-evaluator/pull/38,"Bumps [marshmallow](https://github.com/marshmallow-code/marshmallow) from 3.26.1 to 3.26.2.
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/marshmallow-code/marshmallow/blob/3.26.2/CHANGELOG.rst"">marshmallow's changelog</a>.</em></p>
<blockquote>
<p>3.26.2 (2025-12-19)
++++++++++++++++++</p>
<p>Bug fixes:</p>
<ul>
<li>:cve:<code>CVE-2025-68480</code>: Merge error store messages without rebuilding collections.
Thanks 카푸치노 for reporting and :user:<code>deckar"
microsoft/healthcare-ai-model-evaluator,issues,37,build(deps): Bump filelock from 3.18.0 to 3.20.1 in /functions/requirements,"['dependencies', 'python']",2025-12-16T22:52:59Z,https://github.com/microsoft/healthcare-ai-model-evaluator/pull/37,"Bumps [filelock](https://github.com/tox-dev/py-filelock) from 3.18.0 to 3.20.1.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/tox-dev/py-filelock/releases"">filelock's releases</a>.</em></p>
<blockquote>
<h2>3.20.1</h2>
<!-- raw HTML omitted -->
<h2>What's Changed</h2>
<ul>
<li>CVE-2025-68146: Fix TOCTOU symlink vulnerability in lock file creation by <a href=""https://github.com/gaborbernat""><code>@​gaborbernat</code></a> in <a href=""https://redirect.gi"
microsoft/healthcare-ai-model-evaluator,issues,31,build(deps): Bump fonttools from 4.56.0 to 4.61.0 in /functions/requirements,"['dependencies', 'python']",2025-12-01T22:34:43Z,https://github.com/microsoft/healthcare-ai-model-evaluator/pull/31,"Bumps [fonttools](https://github.com/fonttools/fonttools) from 4.56.0 to 4.61.0.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/fonttools/fonttools/releases"">fonttools's releases</a>.</em></p>
<blockquote>
<h2>4.61.0</h2>
<ul>
<li>[varLib.main]: <strong>SECURITY</strong> Only use basename(vf.filename) to prevent path traversal attacks when running <code>fonttools varLib</code> command-line script, or code which invokes <code>fonttools.varLib.main()</co"
microsoft/healthcare-ai-model-evaluator,issues,23,Bump js-yaml from 4.1.0 to 4.1.1 in /frontend,"['dependencies', 'javascript']",2025-11-16T14:15:13Z,https://github.com/microsoft/healthcare-ai-model-evaluator/pull/23,"Bumps [js-yaml](https://github.com/nodeca/js-yaml) from 4.1.0 to 4.1.1.
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/nodeca/js-yaml/blob/master/CHANGELOG.md"">js-yaml's changelog</a>.</em></p>
<blockquote>
<h2>[4.1.1] - 2025-11-12</h2>
<h3>Security</h3>
<ul>
<li>Fix prototype pollution issue in yaml merge (&lt;&lt;) operator.</li>
</ul>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/nodeca/js-yaml/commit"
microsoft/healthcare-ai-model-evaluator,issues,19,[WIP] Address feedback on 'Feature/remove static web app' PR,[],2025-11-14T19:07:00Z,https://github.com/microsoft/healthcare-ai-model-evaluator/pull/19,"- [x] Understand the current middleware ordering in Program.cs
- [x] Reorder middleware to follow ASP.NET Core best practices (UseRouting before UseStaticFiles)
- [x] Test the changes to ensure static files are still served correctly
- [x] Validate with linting and building
- [ ] Run code review
- [ ] Run security checks

**Changes made:**
- Moved `UseRouting()` call to execute before `UseStaticFiles()` calls
- Updated comment to clarify the middleware ordering requirement
- All 69 tests passing"
microsoft/healthcare-ai-model-evaluator,issues,4,Bump aiohttp from 3.11.15 to 3.12.14 in /functions/requirements,"['dependencies', 'python']",2025-10-15T15:56:13Z,https://github.com/microsoft/healthcare-ai-model-evaluator/pull/4,"

[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=aiohttp&package-manager=pip&previous-version=3.11.15&new-version=3.12.14)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: #"
mims-harvard/GNNDelete,issues,2,File Missing Issue,[],2023-08-16T12:20:40Z,https://github.com/mims-harvard/GNNDelete/issues/2,"There are 3 prevailing errors in these codes 
1. from train_mi import MLPAttacker( File may be missing)
2. from .trainer.graph_editor import GraphEditorTrainer( same)
3. from .s3io import read_txt_s3, scipy_loadmat_s3
All modules not found error"
mims-harvard/GNNGuard,issues,7,A question on hyperparameters,[],2021-08-24T15:46:38Z,https://github.com/mims-harvard/GNNGuard/issues/7,"Hi,

Thanks for your great work!

I have trouble reproducing your results with GIN on Cora under 20% Metattack.  I used the pre-perturbed data provided by DeepRobust with Pro-GNN splits ([data](https://github.com/ChandlerBang/Pro-GNN/tree/master/meta) and [splits](https://github.com/ChandlerBang/Pro-GNN/blob/master/splits/cora_prognn_splits.json)).  However, I only got 58.22±4.04 (10 reps), which is far from 72.2 in your paper.  Even if the dataset split in Pro-GNN is different from yours, I"
mims-harvard/MedTok,issues,1,License,[],2025-07-15T10:22:25Z,https://github.com/mims-harvard/MedTok/issues/1,"Hi, thank you for your excellent work on the multimodal tokenizer — I found it incredibly helpful and insightful. I've been exploring ways to apply your model to make predictions from medical datasets, and it has proven to be a valuable resource.

To adapt it for our specific use case, some modifications are necessary. I was wondering if you'd be open to adding a license to your repository to clarify usage permissions. This would enable us to utilize and build upon your work more confidently and"
mims-harvard/TDC,issues,330,website -- MPC task was not migrated,"['bug', 'good first issue', 'website']",2024-11-09T23:41:52Z,https://github.com/mims-harvard/TDC/issues/330,https://github.com/mims-harvard/tdc2website-flask/issues/5
mims-harvard/TDC,issues,329,"website images not rendering (team, homepage)","['bug', 'good first issue', 'website']",2024-11-04T17:23:43Z,https://github.com/mims-harvard/TDC/issues/329,https://github.com/mims-harvard/tdc2website-flask/issues/4
mims-harvard/TDC,issues,291,oracle unittests are failing,[],2024-07-03T09:06:33Z,https://github.com/mims-harvard/TDC/issues/291,"w/o question oracles are wrong as per other tickets but note oracle unittests are failing now as well. must investigate. likely related to security vulnerability identified
=========================== short test summary info ============================
FAILED tdc/test/test_oracles.py::TestOracle::test_gsk3b - assert 0.03 < 0.0001
 +  where 0.03 = abs((0.0 - 0.03))
FAILED tdc/test/test_oracles.py::TestOracle::test_jnk3 - ValueError: node array from the pickle has an incompatible dtype:
- ex"
mims-harvard/TDC,issues,289,scperturb issue,['bug'],2024-06-25T00:44:52Z,https://github.com/mims-harvard/TDC/issues/289,"For the perturb-seq dataset, there might be some problem:

 

from tdc.multi_pred.perturboutcome import PerturbOutcome

data = PerturbOutcome(name = 'scperturb_drug_SrivatsanTrapnell2020_sciplex2')

split = data.get_split() # this line has a problem

    print_sys(""processing cell line"", cell_line)

TypeError: print_sys() takes 1 positional argument but 2 were given"
